"CD","ND","DESTINO","NACION","HOMBRES","MUJERES","TOTAL"
" 08","S. PABLO-STA. JUSTA","1 - AREA METROPOLITANA","ESPAÑOLES",189,182,371
" 08","S. PABLO-STA. JUSTA","1 - AREA METROPOLITANA","EXTRANJEROS",17,25,42
" 08","S. PABLO-STA. JUSTA","1 - AREA METROPOLITANA","NO CONSTA",0,1,1
" 08","S. PABLO-STA. JUSTA","1 - AREA METROPOLITANA","TOTAL POBLACION",206,208,414
" 08","S. PABLO-STA. JUSTA","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",112,112,224
" 08","S. PABLO-STA. JUSTA","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",8,7,15
" 08","S. PABLO-STA. JUSTA","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",120,119,239
" 08","S. PABLO-STA. JUSTA","3 - RESTO DE ANDALUCIA","ESPAÑOLES",96,88,184
" 08","S. PABLO-STA. JUSTA","3 - RESTO DE ANDALUCIA","EXTRANJEROS",14,11,25
" 08","S. PABLO-STA. JUSTA","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",110,99,209
" 08","S. PABLO-STA. JUSTA","4 - RESTO DE ESPAÑA","ESPAÑOLES",166,148,314
" 08","S. PABLO-STA. JUSTA","4 - RESTO DE ESPAÑA","EXTRANJEROS",26,39,65
" 08","S. PABLO-STA. JUSTA","4 - RESTO DE ESPAÑA","TOTAL POBLACION",192,187,379
" 08","S. PABLO-STA. JUSTA","5 - EXTRANJERO","ESPAÑOLES",396,279,675
" 08","S. PABLO-STA. JUSTA","5 - EXTRANJERO","EXTRANJEROS",72,81,153
" 08","S. PABLO-STA. JUSTA","5 - EXTRANJERO","TOTAL POBLACION",468,360,828
" 08","S. PABLO-STA. JUSTA","6 - TODOS","ESPAÑOLES",607,561,1168
" 08","S. PABLO-STA. JUSTA","6 - TODOS","EXTRANJEROS",73,91,164
" 08","S. PABLO-STA. JUSTA","6 - TODOS","NO CONSTA",0,1,1
" 08","S. PABLO-STA. JUSTA","6 - TODOS","TOTAL POBLACION",680,653,1333
" 09","ESTE","1 - AREA METROPOLITANA","ESPAÑOLES",275,253,528
" 09","ESTE","1 - AREA METROPOLITANA","EXTRANJEROS",27,25,52
" 09","ESTE","1 - AREA METROPOLITANA","TOTAL POBLACION",302,278,580
" 09","ESTE","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",200,203,403
" 09","ESTE","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",16,25,41
" 09","ESTE","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",216,228,444
" 09","ESTE","3 - RESTO DE ANDALUCIA","ESPAÑOLES",168,156,324
" 09","ESTE","3 - RESTO DE ANDALUCIA","EXTRANJEROS",36,25,61
" 09","ESTE","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",204,181,385
" 09","ESTE","4 - RESTO DE ESPAÑA","ESPAÑOLES",200,209,409
" 09","ESTE","4 - RESTO DE ESPAÑA","EXTRANJEROS",67,50,117
" 09","ESTE","4 - RESTO DE ESPAÑA","TOTAL POBLACION",267,259,526
" 09","ESTE","5 - EXTRANJERO","ESPAÑOLES",144,144,288
" 09","ESTE","5 - EXTRANJERO","EXTRANJEROS",144,99,243
" 09","ESTE","5 - EXTRANJERO","TOTAL POBLACION",288,243,531
" 09","ESTE","6 - TODOS","ESPAÑOLES",859,837,1696
" 09","ESTE","6 - TODOS","EXTRANJEROS",162,136,298
" 09","ESTE","6 - TODOS","TOTAL POBLACION",1021,973,1994
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","ESPAÑOLES",194,191,385
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","EXTRANJEROS",8,15,23
" 10","BELLAVISTA-LA PALMERA","1 - AREA METROPOLITANA","TOTAL POBLACION",202,206,408
" 10","BELLAVISTA-LA PALMERA","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",40,49,89
" 10","BELLAVISTA-LA PALMERA","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",6,6,12
" 10","BELLAVISTA-LA PALMERA","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",46,55,101
" 10","BELLAVISTA-LA PALMERA","3 - RESTO DE ANDALUCIA","ESPAÑOLES",96,96,192
" 10","BELLAVISTA-LA PALMERA","3 - RESTO DE ANDALUCIA","EXTRANJEROS",10,15,25
" 10","BELLAVISTA-LA PALMERA","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",106,111,217
" 10","BELLAVISTA-LA PALMERA","4 - RESTO DE ESPAÑA","ESPAÑOLES",112,130,242
" 10","BELLAVISTA-LA PALMERA","4 - RESTO DE ESPAÑA","EXTRANJEROS",20,21,41
" 10","BELLAVISTA-LA PALMERA","4 - RESTO DE ESPAÑA","TOTAL POBLACION",132,151,283
" 10","BELLAVISTA-LA PALMERA","5 - EXTRANJERO","ESPAÑOLES",171,198,369
" 10","BELLAVISTA-LA PALMERA","5 - EXTRANJERO","EXTRANJEROS",72,54,126
" 10","BELLAVISTA-LA PALMERA","5 - EXTRANJERO","TOTAL POBLACION",243,252,495
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","ESPAÑOLES",461,488,949
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","EXTRANJEROS",52,63,115
" 10","BELLAVISTA-LA PALMERA","6 - TODOS","TOTAL POBLACION",513,551,1064
" 11","LOS REMEDIOS","1 - AREA METROPOLITANA","ESPAÑOLES",96,138,234
" 11","LOS REMEDIOS","1 - AREA METROPOLITANA","EXTRANJEROS",11,21,32
" 11","LOS REMEDIOS","1 - AREA METROPOLITANA","TOTAL POBLACION",107,159,266
" 11","LOS REMEDIOS","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",28,28,56
" 11","LOS REMEDIOS","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",4,6,10
" 11","LOS REMEDIOS","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",32,34,66
" 11","LOS REMEDIOS","3 - RESTO DE ANDALUCIA","ESPAÑOLES",53,57,110
" 11","LOS REMEDIOS","3 - RESTO DE ANDALUCIA","EXTRANJEROS",2,7,9
" 11","LOS REMEDIOS","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",55,64,119
" 11","LOS REMEDIOS","4 - RESTO DE ESPAÑA","ESPAÑOLES",74,81,155
" 11","LOS REMEDIOS","4 - RESTO DE ESPAÑA","EXTRANJEROS",10,21,31
" 11","LOS REMEDIOS","4 - RESTO DE ESPAÑA","TOTAL POBLACION",84,102,186
" 11","LOS REMEDIOS","5 - EXTRANJERO","ESPAÑOLES",126,171,297
" 11","LOS REMEDIOS","5 - EXTRANJERO","EXTRANJEROS",45,9,54
" 11","LOS REMEDIOS","5 - EXTRANJERO","TOTAL POBLACION",171,180,351
" 11","LOS REMEDIOS","6 - TODOS","ESPAÑOLES",265,323,588
" 11","LOS REMEDIOS","6 - TODOS","EXTRANJEROS",32,56,88
" 11","LOS REMEDIOS","6 - TODOS","TOTAL POBLACION",297,379,676
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","ESPAÑOLES",2465,2448,4913
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","EXTRANJEROS",280,384,664
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","NO CONSTA",1,1,2
"00","TOTAL MUNICIPIO","1 - AREA METROPOLITANA","TOTAL POBLACION",2746,2833,5579
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","ESPAÑOLES",1271,1223,2494
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","EXTRANJEROS",117,173,290
"00","TOTAL MUNICIPIO","2 - RESTO DE LA PROVINCIA","TOTAL POBLACION",1388,1396,2784
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","ESPAÑOLES",1149,1142,2291
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","EXTRANJEROS",259,239,498
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","NO CONSTA",1,1,2
"00","TOTAL MUNICIPIO","3 - RESTO DE ANDALUCIA","TOTAL POBLACION",1409,1382,2791
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","ESPAÑOLES",1736,1791,3527
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","EXTRANJEROS",489,474,963
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","NO CONSTA",2,1,3
"00","TOTAL MUNICIPIO","4 - RESTO DE ESPAÑA","TOTAL POBLACION",2227,2266,4493
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","ESPAÑOLES",3015,2610,5625
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","EXTRANJEROS",1314,1170,2484
"00","TOTAL MUNICIPIO","5 - EXTRANJERO","TOTAL POBLACION",4329,3780,8109
"00","TOTAL MUNICIPIO","6 - TODOS","ESPAÑOLES",6956,6894,13850
"00","TOTAL MUNICIPIO","6 - TODOS","EXTRANJEROS",1291,1400,2691
"00","TOTAL MUNICIPIO","6 - TODOS","NO CONSTA",4,3,7
"00","TOTAL MUNICIPIO","6 - TODOS","TOTAL POBLACION",8251,8297,16548
