"CD","ND","GRUPO","HOMBRES","MUJERES","TOTAL"
" 08","S. PABLO-STA. JUSTA"," 08",291,302,593
" 08","S. PABLO-STA. JUSTA"," 09",261,267,528
" 08","S. PABLO-STA. JUSTA"," 10",261,260,521
" 08","S. PABLO-STA. JUSTA"," 11",276,273,549
" 08","S. PABLO-STA. JUSTA"," 12",251,248,499
" 08","S. PABLO-STA. JUSTA"," 13",269,250,519
" 08","S. PABLO-STA. JUSTA"," 14",283,253,536
" 08","S. PABLO-STA. JUSTA"," 15",298,236,534
" 08","S. PABLO-STA. JUSTA"," 16",273,230,503
" 08","S. PABLO-STA. JUSTA"," 17",299,283,582
" 08","S. PABLO-STA. JUSTA"," 18",289,268,557
" 08","S. PABLO-STA. JUSTA"," 19",287,285,572
" 08","S. PABLO-STA. JUSTA"," 20",314,297,611
" 08","S. PABLO-STA. JUSTA"," 21",343,311,654
" 08","S. PABLO-STA. JUSTA"," 22",348,339,687
" 08","S. PABLO-STA. JUSTA"," 23",362,309,671
" 08","S. PABLO-STA. JUSTA"," 24",319,313,632
" 08","S. PABLO-STA. JUSTA"," 25",339,329,668
" 08","S. PABLO-STA. JUSTA"," 26",333,323,656
" 08","S. PABLO-STA. JUSTA"," 27",354,376,730
" 08","S. PABLO-STA. JUSTA"," 28",341,344,685
" 08","S. PABLO-STA. JUSTA"," 29",342,378,720
" 08","S. PABLO-STA. JUSTA"," 30",369,373,742
" 08","S. PABLO-STA. JUSTA"," 31",374,350,724
" 08","S. PABLO-STA. JUSTA"," 32",408,385,793
" 08","S. PABLO-STA. JUSTA"," 33",417,423,840
" 08","S. PABLO-STA. JUSTA"," 34",408,431,839
" 08","S. PABLO-STA. JUSTA"," 35",448,410,858
" 08","S. PABLO-STA. JUSTA"," 36",482,450,932
" 08","S. PABLO-STA. JUSTA"," 37",480,467,947
" 08","S. PABLO-STA. JUSTA"," 38",476,461,937
" 08","S. PABLO-STA. JUSTA"," 39",469,469,938
" 08","S. PABLO-STA. JUSTA"," 40",463,453,916
" 08","S. PABLO-STA. JUSTA"," 41",435,423,858
" 08","S. PABLO-STA. JUSTA"," 42",464,407,871
" 08","S. PABLO-STA. JUSTA"," 43",451,448,899
" 08","S. PABLO-STA. JUSTA"," 44",452,478,930
" 08","S. PABLO-STA. JUSTA"," 45",416,463,879
" 08","S. PABLO-STA. JUSTA"," 46",420,472,892
" 08","S. PABLO-STA. JUSTA"," 47",473,479,952
" 08","S. PABLO-STA. JUSTA"," 48",424,477,901
" 08","S. PABLO-STA. JUSTA"," 49",444,535,979
" 08","S. PABLO-STA. JUSTA"," 50",475,484,959
" 08","S. PABLO-STA. JUSTA"," 51",488,564,1052
" 08","S. PABLO-STA. JUSTA"," 52",451,471,922
" 08","S. PABLO-STA. JUSTA"," 53",403,458,861
" 08","S. PABLO-STA. JUSTA"," 54",430,432,862
" 08","S. PABLO-STA. JUSTA"," 55",400,464,864
" 08","S. PABLO-STA. JUSTA"," 56",369,463,832
" 08","S. PABLO-STA. JUSTA"," 57",362,423,785
" 08","S. PABLO-STA. JUSTA"," 58",365,408,773
" 08","S. PABLO-STA. JUSTA"," 59",333,406,739
" 08","S. PABLO-STA. JUSTA"," 60",304,437,741
" 08","S. PABLO-STA. JUSTA"," 61",347,419,766
" 08","S. PABLO-STA. JUSTA"," 62",316,499,815
" 08","S. PABLO-STA. JUSTA"," 63",341,445,786
" 08","S. PABLO-STA. JUSTA"," 64",291,433,724
" 08","S. PABLO-STA. JUSTA"," 65",350,445,795
" 08","S. PABLO-STA. JUSTA"," 66",387,449,836
" 08","S. PABLO-STA. JUSTA"," 67",352,440,792
" 08","S. PABLO-STA. JUSTA"," 68",312,399,711
" 08","S. PABLO-STA. JUSTA"," 69",328,435,763
" 08","S. PABLO-STA. JUSTA"," 70",322,428,750
" 08","S. PABLO-STA. JUSTA"," 71",345,418,763
" 08","S. PABLO-STA. JUSTA"," 72",295,373,668
" 08","S. PABLO-STA. JUSTA"," 73",237,335,572
" 08","S. PABLO-STA. JUSTA"," 74",326,434,760
" 08","S. PABLO-STA. JUSTA"," 75",213,307,520
" 08","S. PABLO-STA. JUSTA"," 76",222,313,535
" 08","S. PABLO-STA. JUSTA"," 77",191,291,482
" 08","S. PABLO-STA. JUSTA"," 78",199,335,534
" 08","S. PABLO-STA. JUSTA"," 79",186,318,504
" 08","S. PABLO-STA. JUSTA"," 80",145,284,429
" 08","S. PABLO-STA. JUSTA"," 81",152,298,450
" 08","S. PABLO-STA. JUSTA"," 82",142,267,409
" 08","S. PABLO-STA. JUSTA"," 83",141,252,393
" 08","S. PABLO-STA. JUSTA"," 84",112,240,352
" 08","S. PABLO-STA. JUSTA"," 85",96,210,306
" 08","S. PABLO-STA. JUSTA"," 86",95,179,274
" 08","S. PABLO-STA. JUSTA"," 87",74,160,234
" 08","S. PABLO-STA. JUSTA"," 88",51,130,181
" 08","S. PABLO-STA. JUSTA"," 89",41,122,163
" 08","S. PABLO-STA. JUSTA","90 y más años",154,431,585
" 08","S. PABLO-STA. JUSTA","TOTAL POBLACION",28843,32424,61267
" 09","ESTE"," 00",578,508,1086
" 09","ESTE"," 01",541,454,995
" 09","ESTE"," 02",524,501,1025
" 09","ESTE"," 03",558,588,1146
" 09","ESTE"," 04",598,583,1181
" 09","ESTE"," 05",646,635,1281
" 09","ESTE"," 06",680,636,1316
" 09","ESTE"," 07",691,661,1352
" 09","ESTE"," 08",727,707,1434
" 09","ESTE"," 09",741,710,1451
" 09","ESTE"," 10",817,721,1538
" 09","ESTE"," 11",776,698,1474
" 09","ESTE"," 12",749,706,1455
" 09","ESTE"," 13",729,658,1387
" 09","ESTE"," 14",730,628,1358
" 09","ESTE"," 15",683,637,1320
" 09","ESTE"," 16",594,641,1235
" 09","ESTE"," 17",616,543,1159
" 09","ESTE"," 18",572,565,1137
" 09","ESTE"," 19",608,534,1142
" 09","ESTE"," 20",586,577,1163
" 09","ESTE"," 21",644,611,1255
" 09","ESTE"," 22",592,565,1157
" 09","ESTE"," 23",617,574,1191
" 09","ESTE"," 24",621,572,1193
" 09","ESTE"," 25",597,576,1173
" 09","ESTE"," 26",589,571,1160
" 09","ESTE"," 27",604,601,1205
" 09","ESTE"," 28",602,634,1236
" 09","ESTE"," 29",663,653,1316
" 09","ESTE"," 30",714,724,1438
" 09","ESTE"," 31",712,659,1371
" 09","ESTE"," 32",775,730,1505
" 09","ESTE"," 33",784,798,1582
" 09","ESTE"," 34",808,777,1585
" 09","ESTE"," 35",732,863,1595
" 09","ESTE"," 36",858,894,1752
" 09","ESTE"," 37",848,836,1684
" 09","ESTE"," 38",858,968,1826
" 09","ESTE"," 39",898,984,1882
" 09","ESTE"," 40",877,982,1859
" 09","ESTE"," 41",914,989,1903
" 09","ESTE"," 42",991,1039,2030
" 09","ESTE"," 43",983,1062,2045
" 09","ESTE"," 44",1023,1032,2055
" 09","ESTE"," 45",960,982,1942
" 09","ESTE"," 46",896,930,1826
" 09","ESTE"," 47",899,987,1886
" 09","ESTE"," 48",886,946,1832
" 09","ESTE"," 49",892,889,1781
" 09","ESTE"," 50",862,958,1820
" 09","ESTE"," 51",793,857,1650
" 09","ESTE"," 52",777,792,1569
" 09","ESTE"," 53",700,740,1440
" 09","ESTE"," 54",663,772,1435
" 09","ESTE"," 55",678,665,1343
" 09","ESTE"," 56",639,654,1293
" 09","ESTE"," 57",652,664,1316
" 09","ESTE"," 58",513,594,1107
" 09","ESTE"," 59",517,570,1087
" 09","ESTE"," 60",473,515,988
" 09","ESTE"," 61",481,485,966
" 09","ESTE"," 62",480,520,1000
" 09","ESTE"," 63",450,489,939
" 09","ESTE"," 64",380,444,824
" 09","ESTE"," 65",443,434,877
" 09","ESTE"," 66",436,493,929
" 09","ESTE"," 67",400,416,816
" 09","ESTE"," 68",363,338,701
" 09","ESTE"," 69",368,401,769
" 09","ESTE"," 70",387,352,739
" 09","ESTE"," 71",312,370,682
" 09","ESTE"," 72",259,272,531
" 09","ESTE"," 73",191,228,419
" 09","ESTE"," 74",216,270,486
" 09","ESTE"," 75",168,197,365
" 09","ESTE"," 76",156,195,351
" 09","ESTE"," 77",166,225,391
" 09","ESTE"," 78",165,213,378
" 09","ESTE"," 79",147,207,354
" 09","ESTE"," 80",141,196,337
" 09","ESTE"," 81",115,185,300
" 09","ESTE"," 82",105,168,273
" 09","ESTE"," 83",92,148,240
" 09","ESTE"," 84",83,156,239
" 09","ESTE"," 85",70,116,186
" 09","ESTE"," 86",53,108,161
" 09","ESTE"," 87",46,94,140
" 09","ESTE"," 88",32,65,97
" 09","ESTE"," 89",25,64,89
" 09","ESTE","90 y más años",82,246,328
" 09","ESTE","TOTAL POBLACION",50660,52195,102855
" 10","BELLAVISTA-LA PALMERA"," 00",291,253,544
" 10","BELLAVISTA-LA PALMERA"," 01",297,282,579
" 10","BELLAVISTA-LA PALMERA"," 02",330,282,612
" 10","BELLAVISTA-LA PALMERA"," 03",335,290,625
" 10","BELLAVISTA-LA PALMERA"," 04",318,307,625
" 10","BELLAVISTA-LA PALMERA"," 05",321,298,619
" 10","BELLAVISTA-LA PALMERA"," 06",297,286,583
" 10","BELLAVISTA-LA PALMERA"," 07",269,231,500
" 10","BELLAVISTA-LA PALMERA"," 08",265,232,497
" 10","BELLAVISTA-LA PALMERA"," 09",215,230,445
" 10","BELLAVISTA-LA PALMERA"," 10",217,229,446
" 10","BELLAVISTA-LA PALMERA"," 11",238,238,476
" 10","BELLAVISTA-LA PALMERA"," 12",237,198,435
" 10","BELLAVISTA-LA PALMERA"," 13",232,189,421
" 10","BELLAVISTA-LA PALMERA"," 14",206,211,417
" 10","BELLAVISTA-LA PALMERA"," 15",198,197,395
" 10","BELLAVISTA-LA PALMERA"," 16",204,210,414
" 10","BELLAVISTA-LA PALMERA"," 17",225,222,447
" 10","BELLAVISTA-LA PALMERA"," 18",217,196,413
" 10","BELLAVISTA-LA PALMERA"," 19",234,203,437
" 10","BELLAVISTA-LA PALMERA"," 20",229,202,431
" 10","BELLAVISTA-LA PALMERA"," 21",206,199,405
" 10","BELLAVISTA-LA PALMERA"," 22",206,214,420
" 10","BELLAVISTA-LA PALMERA"," 23",216,203,419
" 10","BELLAVISTA-LA PALMERA"," 24",210,202,412
" 10","BELLAVISTA-LA PALMERA"," 25",190,221,411
" 10","BELLAVISTA-LA PALMERA"," 26",189,209,398
" 10","BELLAVISTA-LA PALMERA"," 27",206,201,407
" 10","BELLAVISTA-LA PALMERA"," 28",208,200,408
" 10","BELLAVISTA-LA PALMERA"," 29",235,260,495
" 10","BELLAVISTA-LA PALMERA"," 30",219,242,461
" 10","BELLAVISTA-LA PALMERA"," 31",265,295,560
" 10","BELLAVISTA-LA PALMERA"," 32",289,294,583
" 10","BELLAVISTA-LA PALMERA"," 33",312,327,639
" 10","BELLAVISTA-LA PALMERA"," 34",356,359,715
" 10","BELLAVISTA-LA PALMERA"," 35",392,433,825
" 10","BELLAVISTA-LA PALMERA"," 36",393,434,827
" 10","BELLAVISTA-LA PALMERA"," 37",430,454,884
" 10","BELLAVISTA-LA PALMERA"," 38",452,452,904
" 10","BELLAVISTA-LA PALMERA"," 39",418,396,814
" 10","BELLAVISTA-LA PALMERA"," 40",359,344,703
" 10","BELLAVISTA-LA PALMERA"," 41",352,340,692
" 10","BELLAVISTA-LA PALMERA"," 42",327,339,666
" 10","BELLAVISTA-LA PALMERA"," 43",307,351,658
" 10","BELLAVISTA-LA PALMERA"," 44",334,351,685
" 10","BELLAVISTA-LA PALMERA"," 45",332,337,669
" 10","BELLAVISTA-LA PALMERA"," 46",309,348,657
" 10","BELLAVISTA-LA PALMERA"," 47",312,358,670
" 10","BELLAVISTA-LA PALMERA"," 48",324,349,673
" 10","BELLAVISTA-LA PALMERA"," 49",343,367,710
" 10","BELLAVISTA-LA PALMERA"," 50",327,355,682
" 10","BELLAVISTA-LA PALMERA"," 51",293,297,590
" 10","BELLAVISTA-LA PALMERA"," 52",280,277,557
" 10","BELLAVISTA-LA PALMERA"," 53",268,277,545
" 10","BELLAVISTA-LA PALMERA"," 54",258,258,516
" 10","BELLAVISTA-LA PALMERA"," 55",229,255,484
" 10","BELLAVISTA-LA PALMERA"," 56",225,243,468
" 10","BELLAVISTA-LA PALMERA"," 57",205,256,461
" 10","BELLAVISTA-LA PALMERA"," 58",200,233,433
" 10","BELLAVISTA-LA PALMERA"," 59",178,197,375
" 10","BELLAVISTA-LA PALMERA"," 60",151,193,344
" 10","BELLAVISTA-LA PALMERA"," 61",177,178,355
" 10","BELLAVISTA-LA PALMERA"," 62",183,166,349
" 10","BELLAVISTA-LA PALMERA"," 63",151,189,340
" 10","BELLAVISTA-LA PALMERA"," 64",140,174,314
" 10","BELLAVISTA-LA PALMERA"," 65",153,169,322
" 10","BELLAVISTA-LA PALMERA"," 66",143,187,330
" 10","BELLAVISTA-LA PALMERA"," 67",112,160,272
" 10","BELLAVISTA-LA PALMERA"," 68",131,165,296
" 10","BELLAVISTA-LA PALMERA"," 69",145,210,355
" 10","BELLAVISTA-LA PALMERA"," 70",123,182,305
" 10","BELLAVISTA-LA PALMERA"," 71",134,157,291
" 10","BELLAVISTA-LA PALMERA"," 72",108,130,238
" 10","BELLAVISTA-LA PALMERA"," 73",99,142,241
" 10","BELLAVISTA-LA PALMERA"," 74",117,174,291
" 10","BELLAVISTA-LA PALMERA"," 75",91,142,233
" 10","BELLAVISTA-LA PALMERA"," 76",102,105,207
" 10","BELLAVISTA-LA PALMERA"," 77",101,106,207
" 10","BELLAVISTA-LA PALMERA"," 78",94,148,242
" 10","BELLAVISTA-LA PALMERA"," 79",93,158,251
" 10","BELLAVISTA-LA PALMERA"," 80",86,149,235
" 10","BELLAVISTA-LA PALMERA"," 81",109,140,249
" 10","BELLAVISTA-LA PALMERA"," 82",84,139,223
" 10","BELLAVISTA-LA PALMERA"," 83",63,122,185
" 10","BELLAVISTA-LA PALMERA"," 84",51,113,164
" 10","BELLAVISTA-LA PALMERA"," 85",50,112,162
" 10","BELLAVISTA-LA PALMERA"," 86",49,84,133
" 10","BELLAVISTA-LA PALMERA"," 87",34,61,95
" 10","BELLAVISTA-LA PALMERA"," 88",20,73,93
" 10","BELLAVISTA-LA PALMERA"," 89",18,59,77
" 10","BELLAVISTA-LA PALMERA","90 y más años",82,222,304
" 10","BELLAVISTA-LA PALMERA","TOTAL POBLACION",19723,21222,40945
" 11","LOS REMEDIOS"," 00",122,110,232
" 11","LOS REMEDIOS"," 01",120,110,230
" 11","LOS REMEDIOS"," 02",122,92,214
" 11","LOS REMEDIOS"," 03",117,118,235
" 11","LOS REMEDIOS"," 04",126,136,262
" 11","LOS REMEDIOS"," 05",129,106,235
" 11","LOS REMEDIOS"," 06",131,134,265
" 11","LOS REMEDIOS"," 07",116,128,244
" 11","LOS REMEDIOS"," 08",136,135,271
" 11","LOS REMEDIOS"," 09",123,103,226
" 11","LOS REMEDIOS"," 10",109,113,222
" 11","LOS REMEDIOS"," 11",104,128,232
" 11","LOS REMEDIOS"," 12",114,113,227
" 11","LOS REMEDIOS"," 13",122,116,238
" 11","LOS REMEDIOS"," 14",120,117,237
" 11","LOS REMEDIOS"," 15",104,110,214
" 11","LOS REMEDIOS"," 16",112,128,240
" 11","LOS REMEDIOS"," 17",116,105,221
" 11","LOS REMEDIOS"," 18",140,102,242
" 11","LOS REMEDIOS"," 19",121,132,253
" 11","LOS REMEDIOS"," 20",124,137,261
" 11","LOS REMEDIOS"," 21",123,120,243
" 11","LOS REMEDIOS"," 22",124,137,261
" 11","LOS REMEDIOS"," 23",126,132,258
" 11","LOS REMEDIOS"," 24",131,124,255
" 11","LOS REMEDIOS"," 25",112,139,251
" 11","LOS REMEDIOS"," 26",122,132,254
" 11","LOS REMEDIOS"," 27",132,142,274
" 11","LOS REMEDIOS"," 28",139,116,255
" 11","LOS REMEDIOS"," 29",138,126,264
" 11","LOS REMEDIOS"," 30",148,154,302
" 11","LOS REMEDIOS"," 31",132,154,286
" 11","LOS REMEDIOS"," 32",122,177,299
" 11","LOS REMEDIOS"," 33",124,179,303
" 11","LOS REMEDIOS"," 34",199,180,379
" 11","LOS REMEDIOS"," 35",183,193,376
" 11","LOS REMEDIOS"," 36",158,163,321
" 11","LOS REMEDIOS"," 37",175,191,366
" 11","LOS REMEDIOS"," 38",161,198,359
" 11","LOS REMEDIOS"," 39",194,203,397
" 11","LOS REMEDIOS"," 40",198,201,399
" 11","LOS REMEDIOS"," 41",174,178,352
" 11","LOS REMEDIOS"," 42",177,173,350
" 11","LOS REMEDIOS"," 43",165,169,334
" 11","LOS REMEDIOS"," 44",142,191,333
" 11","LOS REMEDIOS"," 45",180,203,383
" 11","LOS REMEDIOS"," 46",142,188,330
" 11","LOS REMEDIOS"," 47",186,197,383
" 11","LOS REMEDIOS"," 48",176,197,373
" 11","LOS REMEDIOS"," 49",200,214,414
" 11","LOS REMEDIOS"," 50",155,208,363
" 11","LOS REMEDIOS"," 51",176,214,390
" 11","LOS REMEDIOS"," 52",173,205,378
" 11","LOS REMEDIOS"," 53",155,165,320
" 11","LOS REMEDIOS"," 54",149,169,318
" 11","LOS REMEDIOS"," 55",139,195,334
" 11","LOS REMEDIOS"," 56",148,175,323
" 11","LOS REMEDIOS"," 57",141,165,306
" 11","LOS REMEDIOS"," 58",112,161,273
" 11","LOS REMEDIOS"," 59",120,158,278
" 11","LOS REMEDIOS"," 60",96,166,262
" 11","LOS REMEDIOS"," 61",111,172,283
" 11","LOS REMEDIOS"," 62",112,147,259
" 11","LOS REMEDIOS"," 63",85,156,241
" 11","LOS REMEDIOS"," 64",129,159,288
" 11","LOS REMEDIOS"," 65",105,150,255
" 11","LOS REMEDIOS"," 66",113,160,273
" 11","LOS REMEDIOS"," 67",107,183,290
" 11","LOS REMEDIOS"," 68",104,168,272
" 11","LOS REMEDIOS"," 69",108,184,292
" 11","LOS REMEDIOS"," 70",122,199,321
" 11","LOS REMEDIOS"," 71",128,214,342
" 11","LOS REMEDIOS"," 72",108,165,273
" 11","LOS REMEDIOS"," 73",108,149,257
" 11","LOS REMEDIOS"," 74",108,187,295
" 11","LOS REMEDIOS"," 75",98,174,272
" 11","LOS REMEDIOS"," 76",87,144,231
" 11","LOS REMEDIOS"," 77",91,135,226
" 11","LOS REMEDIOS"," 78",91,144,235
" 11","LOS REMEDIOS"," 79",105,167,272
" 11","LOS REMEDIOS"," 80",89,144,233
" 11","LOS REMEDIOS"," 81",73,129,202
" 11","LOS REMEDIOS"," 82",68,127,195
" 11","LOS REMEDIOS"," 83",68,111,179
" 11","LOS REMEDIOS"," 84",56,139,195
" 11","LOS REMEDIOS"," 85",64,110,174
" 11","LOS REMEDIOS"," 86",49,105,154
" 11","LOS REMEDIOS"," 87",30,90,120
" 11","LOS REMEDIOS"," 88",40,75,115
" 11","LOS REMEDIOS"," 89",27,62,89
" 11","LOS REMEDIOS","90 y más años",96,264,360
" 11","LOS REMEDIOS","TOTAL POBLACION",11255,13838,25093
