"CD","ND","GRUPO","HOMBRES","MUJERES","TOTAL"
" 08","S. PABLO-STA. JUSTA"," 08",285,256,541
" 08","S. PABLO-STA. JUSTA"," 09",272,261,533
" 08","S. PABLO-STA. JUSTA"," 10",275,273,548
" 08","S. PABLO-STA. JUSTA"," 11",306,289,595
" 08","S. PABLO-STA. JUSTA"," 12",290,269,559
" 08","S. PABLO-STA. JUSTA"," 13",298,265,563
" 08","S. PABLO-STA. JUSTA"," 14",285,300,585
" 08","S. PABLO-STA. JUSTA"," 15",260,296,556
" 08","S. PABLO-STA. JUSTA"," 16",278,258,536
" 08","S. PABLO-STA. JUSTA"," 17",277,281,558
" 08","S. PABLO-STA. JUSTA"," 18",274,246,520
" 08","S. PABLO-STA. JUSTA"," 19",289,257,546
" 08","S. PABLO-STA. JUSTA"," 20",286,266,552
" 08","S. PABLO-STA. JUSTA"," 21",316,227,543
" 08","S. PABLO-STA. JUSTA"," 22",303,252,555
" 08","S. PABLO-STA. JUSTA"," 23",317,291,608
" 08","S. PABLO-STA. JUSTA"," 24",293,295,588
" 08","S. PABLO-STA. JUSTA"," 25",300,335,635
" 08","S. PABLO-STA. JUSTA"," 26",328,330,658
" 08","S. PABLO-STA. JUSTA"," 27",343,309,652
" 08","S. PABLO-STA. JUSTA"," 28",358,377,735
" 08","S. PABLO-STA. JUSTA"," 29",371,327,698
" 08","S. PABLO-STA. JUSTA"," 30",299,324,623
" 08","S. PABLO-STA. JUSTA"," 31",334,334,668
" 08","S. PABLO-STA. JUSTA"," 32",334,344,678
" 08","S. PABLO-STA. JUSTA"," 33",329,376,705
" 08","S. PABLO-STA. JUSTA"," 34",332,357,689
" 08","S. PABLO-STA. JUSTA"," 35",320,361,681
" 08","S. PABLO-STA. JUSTA"," 36",356,382,738
" 08","S. PABLO-STA. JUSTA"," 37",363,369,732
" 08","S. PABLO-STA. JUSTA"," 38",398,419,817
" 08","S. PABLO-STA. JUSTA"," 39",351,419,770
" 08","S. PABLO-STA. JUSTA"," 40",413,419,832
" 08","S. PABLO-STA. JUSTA"," 41",436,394,830
" 08","S. PABLO-STA. JUSTA"," 42",477,459,936
" 08","S. PABLO-STA. JUSTA"," 43",462,455,917
" 08","S. PABLO-STA. JUSTA"," 44",452,474,926
" 08","S. PABLO-STA. JUSTA"," 45",451,449,900
" 08","S. PABLO-STA. JUSTA"," 46",452,449,901
" 08","S. PABLO-STA. JUSTA"," 47",431,432,863
" 08","S. PABLO-STA. JUSTA"," 48",456,413,869
" 08","S. PABLO-STA. JUSTA"," 49",455,436,891
" 08","S. PABLO-STA. JUSTA"," 50",450,484,934
" 08","S. PABLO-STA. JUSTA"," 51",418,451,869
" 08","S. PABLO-STA. JUSTA"," 52",400,463,863
" 08","S. PABLO-STA. JUSTA"," 53",448,468,916
" 08","S. PABLO-STA. JUSTA"," 54",420,469,889
" 08","S. PABLO-STA. JUSTA"," 55",444,544,988
" 08","S. PABLO-STA. JUSTA"," 56",477,482,959
" 08","S. PABLO-STA. JUSTA"," 57",463,536,999
" 08","S. PABLO-STA. JUSTA"," 58",419,471,890
" 08","S. PABLO-STA. JUSTA"," 59",375,461,836
" 08","S. PABLO-STA. JUSTA"," 60",399,424,823
" 08","S. PABLO-STA. JUSTA"," 61",365,450,815
" 08","S. PABLO-STA. JUSTA"," 62",345,441,786
" 08","S. PABLO-STA. JUSTA"," 63",345,410,755
" 08","S. PABLO-STA. JUSTA"," 64",338,390,728
" 08","S. PABLO-STA. JUSTA"," 65",305,405,710
" 08","S. PABLO-STA. JUSTA"," 66",283,409,692
" 08","S. PABLO-STA. JUSTA"," 67",321,404,725
" 08","S. PABLO-STA. JUSTA"," 68",292,474,766
" 08","S. PABLO-STA. JUSTA"," 69",327,423,750
" 08","S. PABLO-STA. JUSTA"," 70",260,398,658
" 08","S. PABLO-STA. JUSTA"," 71",315,432,747
" 08","S. PABLO-STA. JUSTA"," 72",338,419,757
" 08","S. PABLO-STA. JUSTA"," 73",310,407,717
" 08","S. PABLO-STA. JUSTA"," 74",269,354,623
" 08","S. PABLO-STA. JUSTA"," 75",273,405,678
" 08","S. PABLO-STA. JUSTA"," 76",268,384,652
" 08","S. PABLO-STA. JUSTA"," 77",294,373,667
" 08","S. PABLO-STA. JUSTA"," 78",232,330,562
" 08","S. PABLO-STA. JUSTA"," 79",175,280,455
" 08","S. PABLO-STA. JUSTA"," 80",234,369,603
" 08","S. PABLO-STA. JUSTA"," 81",150,262,412
" 08","S. PABLO-STA. JUSTA"," 82",152,249,401
" 08","S. PABLO-STA. JUSTA"," 83",142,229,371
" 08","S. PABLO-STA. JUSTA"," 84",113,243,356
" 08","S. PABLO-STA. JUSTA"," 85",107,223,330
" 08","S. PABLO-STA. JUSTA"," 86",77,198,275
" 08","S. PABLO-STA. JUSTA"," 87",76,200,276
" 08","S. PABLO-STA. JUSTA"," 88",74,160,234
" 08","S. PABLO-STA. JUSTA"," 89",64,134,198
" 08","S. PABLO-STA. JUSTA","90 y más años",179,551,730
" 08","S. PABLO-STA. JUSTA","TOTAL POBLACION",28130,31691,59821
" 09","ESTE"," 00",416,406,822
" 09","ESTE"," 01",451,393,844
" 09","ESTE"," 02",493,470,963
" 09","ESTE"," 03",549,496,1045
" 09","ESTE"," 04",603,533,1136
" 09","ESTE"," 05",588,545,1133
" 09","ESTE"," 06",601,553,1154
" 09","ESTE"," 07",574,475,1049
" 09","ESTE"," 08",539,528,1067
" 09","ESTE"," 09",582,599,1181
" 09","ESTE"," 10",624,607,1231
" 09","ESTE"," 11",658,631,1289
" 09","ESTE"," 12",692,660,1352
" 09","ESTE"," 13",692,660,1352
" 09","ESTE"," 14",719,707,1426
" 09","ESTE"," 15",764,702,1466
" 09","ESTE"," 16",807,677,1484
" 09","ESTE"," 17",768,679,1447
" 09","ESTE"," 18",743,703,1446
" 09","ESTE"," 19",746,646,1392
" 09","ESTE"," 20",731,613,1344
" 09","ESTE"," 21",675,629,1304
" 09","ESTE"," 22",589,615,1204
" 09","ESTE"," 23",601,518,1119
" 09","ESTE"," 24",561,563,1124
" 09","ESTE"," 25",600,500,1100
" 09","ESTE"," 26",572,553,1125
" 09","ESTE"," 27",615,571,1186
" 09","ESTE"," 28",555,547,1102
" 09","ESTE"," 29",586,549,1135
" 09","ESTE"," 30",570,577,1147
" 09","ESTE"," 31",588,583,1171
" 09","ESTE"," 32",594,576,1170
" 09","ESTE"," 33",621,618,1239
" 09","ESTE"," 34",652,682,1334
" 09","ESTE"," 35",661,675,1336
" 09","ESTE"," 36",755,766,1521
" 09","ESTE"," 37",737,716,1453
" 09","ESTE"," 38",814,786,1600
" 09","ESTE"," 39",780,867,1647
" 09","ESTE"," 40",852,853,1705
" 09","ESTE"," 41",785,914,1699
" 09","ESTE"," 42",887,939,1826
" 09","ESTE"," 43",857,870,1727
" 09","ESTE"," 44",871,996,1867
" 09","ESTE"," 45",854,993,1847
" 09","ESTE"," 46",864,976,1840
" 09","ESTE"," 47",887,980,1867
" 09","ESTE"," 48",966,1008,1974
" 09","ESTE"," 49",925,1023,1948
" 09","ESTE"," 50",933,988,1921
" 09","ESTE"," 51",904,947,1851
" 09","ESTE"," 52",848,921,1769
" 09","ESTE"," 53",834,951,1785
" 09","ESTE"," 54",838,923,1761
" 09","ESTE"," 55",845,849,1694
" 09","ESTE"," 56",828,916,1744
" 09","ESTE"," 57",748,839,1587
" 09","ESTE"," 58",730,765,1495
" 09","ESTE"," 59",681,697,1378
" 09","ESTE"," 60",621,746,1367
" 09","ESTE"," 61",616,643,1259
" 09","ESTE"," 62",601,634,1235
" 09","ESTE"," 63",602,649,1251
" 09","ESTE"," 64",472,583,1055
" 09","ESTE"," 65",456,543,999
" 09","ESTE"," 66",445,500,945
" 09","ESTE"," 67",431,471,902
" 09","ESTE"," 68",438,504,942
" 09","ESTE"," 69",401,477,878
" 09","ESTE"," 70",335,437,772
" 09","ESTE"," 71",396,415,811
" 09","ESTE"," 72",386,471,857
" 09","ESTE"," 73",352,402,754
" 09","ESTE"," 74",303,325,628
" 09","ESTE"," 75",323,372,695
" 09","ESTE"," 76",337,343,680
" 09","ESTE"," 77",271,333,604
" 09","ESTE"," 78",191,248,439
" 09","ESTE"," 79",159,219,378
" 09","ESTE"," 80",159,248,407
" 09","ESTE"," 81",128,169,297
" 09","ESTE"," 82",111,166,277
" 09","ESTE"," 83",113,180,293
" 09","ESTE"," 84",103,148,251
" 09","ESTE"," 85",86,147,233
" 09","ESTE"," 86",79,132,211
" 09","ESTE"," 87",65,124,189
" 09","ESTE"," 88",54,102,156
" 09","ESTE"," 89",36,83,119
" 09","ESTE","90 y más años",138,319,457
" 09","ESTE","TOTAL POBLACION",51611,53655,105266
" 10","BELLAVISTA-LA PALMERA"," 00",184,149,333
" 10","BELLAVISTA-LA PALMERA"," 01",200,200,400
" 10","BELLAVISTA-LA PALMERA"," 02",236,237,473
" 10","BELLAVISTA-LA PALMERA"," 03",232,212,444
" 10","BELLAVISTA-LA PALMERA"," 04",285,242,527
" 10","BELLAVISTA-LA PALMERA"," 05",310,239,549
" 10","BELLAVISTA-LA PALMERA"," 06",310,278,588
" 10","BELLAVISTA-LA PALMERA"," 07",286,250,536
" 10","BELLAVISTA-LA PALMERA"," 08",332,272,604
" 10","BELLAVISTA-LA PALMERA"," 09",310,281,591
" 10","BELLAVISTA-LA PALMERA"," 10",280,276,556
" 10","BELLAVISTA-LA PALMERA"," 11",311,282,593
" 10","BELLAVISTA-LA PALMERA"," 12",298,266,564
" 10","BELLAVISTA-LA PALMERA"," 13",276,243,519
" 10","BELLAVISTA-LA PALMERA"," 14",270,240,510
" 10","BELLAVISTA-LA PALMERA"," 15",224,228,452
" 10","BELLAVISTA-LA PALMERA"," 16",233,238,471
" 10","BELLAVISTA-LA PALMERA"," 17",245,241,486
" 10","BELLAVISTA-LA PALMERA"," 18",247,204,451
" 10","BELLAVISTA-LA PALMERA"," 19",231,203,434
" 10","BELLAVISTA-LA PALMERA"," 20",221,215,436
" 10","BELLAVISTA-LA PALMERA"," 21",212,201,413
" 10","BELLAVISTA-LA PALMERA"," 22",208,220,428
" 10","BELLAVISTA-LA PALMERA"," 23",231,229,460
" 10","BELLAVISTA-LA PALMERA"," 24",217,199,416
" 10","BELLAVISTA-LA PALMERA"," 25",227,218,445
" 10","BELLAVISTA-LA PALMERA"," 26",230,199,429
" 10","BELLAVISTA-LA PALMERA"," 27",219,215,434
" 10","BELLAVISTA-LA PALMERA"," 28",204,223,427
" 10","BELLAVISTA-LA PALMERA"," 29",229,208,437
" 10","BELLAVISTA-LA PALMERA"," 30",222,197,419
" 10","BELLAVISTA-LA PALMERA"," 31",189,220,409
" 10","BELLAVISTA-LA PALMERA"," 32",190,220,410
" 10","BELLAVISTA-LA PALMERA"," 33",215,225,440
" 10","BELLAVISTA-LA PALMERA"," 34",226,219,445
" 10","BELLAVISTA-LA PALMERA"," 35",228,266,494
" 10","BELLAVISTA-LA PALMERA"," 36",220,274,494
" 10","BELLAVISTA-LA PALMERA"," 37",266,313,579
" 10","BELLAVISTA-LA PALMERA"," 38",293,309,602
" 10","BELLAVISTA-LA PALMERA"," 39",330,356,686
" 10","BELLAVISTA-LA PALMERA"," 40",346,376,722
" 10","BELLAVISTA-LA PALMERA"," 41",385,446,831
" 10","BELLAVISTA-LA PALMERA"," 42",382,424,806
" 10","BELLAVISTA-LA PALMERA"," 43",418,443,861
" 10","BELLAVISTA-LA PALMERA"," 44",432,442,874
" 10","BELLAVISTA-LA PALMERA"," 45",404,395,799
" 10","BELLAVISTA-LA PALMERA"," 46",375,344,719
" 10","BELLAVISTA-LA PALMERA"," 47",358,355,713
" 10","BELLAVISTA-LA PALMERA"," 48",328,328,656
" 10","BELLAVISTA-LA PALMERA"," 49",305,348,653
" 10","BELLAVISTA-LA PALMERA"," 50",319,361,680
" 10","BELLAVISTA-LA PALMERA"," 51",317,331,648
" 10","BELLAVISTA-LA PALMERA"," 52",298,354,652
" 10","BELLAVISTA-LA PALMERA"," 53",294,342,636
" 10","BELLAVISTA-LA PALMERA"," 54",327,338,665
" 10","BELLAVISTA-LA PALMERA"," 55",331,362,693
" 10","BELLAVISTA-LA PALMERA"," 56",309,354,663
" 10","BELLAVISTA-LA PALMERA"," 57",304,299,603
" 10","BELLAVISTA-LA PALMERA"," 58",270,271,541
" 10","BELLAVISTA-LA PALMERA"," 59",239,277,516
" 10","BELLAVISTA-LA PALMERA"," 60",249,245,494
" 10","BELLAVISTA-LA PALMERA"," 61",195,248,443
" 10","BELLAVISTA-LA PALMERA"," 62",211,242,453
" 10","BELLAVISTA-LA PALMERA"," 63",175,246,421
" 10","BELLAVISTA-LA PALMERA"," 64",196,230,426
" 10","BELLAVISTA-LA PALMERA"," 65",167,201,368
" 10","BELLAVISTA-LA PALMERA"," 66",150,190,340
" 10","BELLAVISTA-LA PALMERA"," 67",166,171,337
" 10","BELLAVISTA-LA PALMERA"," 68",161,163,324
" 10","BELLAVISTA-LA PALMERA"," 69",143,182,325
" 10","BELLAVISTA-LA PALMERA"," 70",125,170,295
" 10","BELLAVISTA-LA PALMERA"," 71",131,174,305
" 10","BELLAVISTA-LA PALMERA"," 72",125,174,299
" 10","BELLAVISTA-LA PALMERA"," 73",104,154,258
" 10","BELLAVISTA-LA PALMERA"," 74",119,155,274
" 10","BELLAVISTA-LA PALMERA"," 75",120,190,310
" 10","BELLAVISTA-LA PALMERA"," 76",110,175,285
" 10","BELLAVISTA-LA PALMERA"," 77",118,154,272
" 10","BELLAVISTA-LA PALMERA"," 78",85,122,207
" 10","BELLAVISTA-LA PALMERA"," 79",80,117,197
" 10","BELLAVISTA-LA PALMERA"," 80",95,156,251
" 10","BELLAVISTA-LA PALMERA"," 81",69,129,198
" 10","BELLAVISTA-LA PALMERA"," 82",78,90,168
" 10","BELLAVISTA-LA PALMERA"," 83",78,92,170
" 10","BELLAVISTA-LA PALMERA"," 84",62,125,187
" 10","BELLAVISTA-LA PALMERA"," 85",66,124,190
" 10","BELLAVISTA-LA PALMERA"," 86",50,115,165
" 10","BELLAVISTA-LA PALMERA"," 87",60,90,150
" 10","BELLAVISTA-LA PALMERA"," 88",42,90,132
" 10","BELLAVISTA-LA PALMERA"," 89",37,80,117
" 10","BELLAVISTA-LA PALMERA","90 y más años",97,313,410
" 10","BELLAVISTA-LA PALMERA","TOTAL POBLACION",20282,21804,42086
" 11","LOS REMEDIOS"," 00",108,86,194
" 11","LOS REMEDIOS"," 01",113,94,207
" 11","LOS REMEDIOS"," 02",127,101,228
" 11","LOS REMEDIOS"," 03",130,111,241
" 11","LOS REMEDIOS"," 04",130,120,250
" 11","LOS REMEDIOS"," 05",114,122,236
" 11","LOS REMEDIOS"," 06",146,133,279
" 11","LOS REMEDIOS"," 07",136,121,257
" 11","LOS REMEDIOS"," 08",130,103,233
" 11","LOS REMEDIOS"," 09",130,135,265
" 11","LOS REMEDIOS"," 10",134,148,282
" 11","LOS REMEDIOS"," 11",127,127,254
" 11","LOS REMEDIOS"," 12",147,147,294
" 11","LOS REMEDIOS"," 13",127,142,269
" 11","LOS REMEDIOS"," 14",161,148,309
" 11","LOS REMEDIOS"," 15",140,147,287
" 11","LOS REMEDIOS"," 16",126,131,257
" 11","LOS REMEDIOS"," 17",124,146,270
" 11","LOS REMEDIOS"," 18",125,137,262
" 11","LOS REMEDIOS"," 19",132,133,265
" 11","LOS REMEDIOS"," 20",129,129,258
" 11","LOS REMEDIOS"," 21",120,137,257
" 11","LOS REMEDIOS"," 22",123,146,269
" 11","LOS REMEDIOS"," 23",132,125,257
" 11","LOS REMEDIOS"," 24",143,119,262
" 11","LOS REMEDIOS"," 25",124,135,259
" 11","LOS REMEDIOS"," 26",134,138,272
" 11","LOS REMEDIOS"," 27",124,126,250
" 11","LOS REMEDIOS"," 28",130,130,260
" 11","LOS REMEDIOS"," 29",128,127,255
" 11","LOS REMEDIOS"," 30",120,130,250
" 11","LOS REMEDIOS"," 31",110,142,252
" 11","LOS REMEDIOS"," 32",112,120,232
" 11","LOS REMEDIOS"," 33",105,134,239
" 11","LOS REMEDIOS"," 34",110,119,229
" 11","LOS REMEDIOS"," 35",137,134,271
" 11","LOS REMEDIOS"," 36",148,131,279
" 11","LOS REMEDIOS"," 37",129,143,272
" 11","LOS REMEDIOS"," 38",126,184,310
" 11","LOS REMEDIOS"," 39",128,184,312
" 11","LOS REMEDIOS"," 40",196,167,363
" 11","LOS REMEDIOS"," 41",169,190,359
" 11","LOS REMEDIOS"," 42",174,185,359
" 11","LOS REMEDIOS"," 43",181,204,385
" 11","LOS REMEDIOS"," 44",182,194,376
" 11","LOS REMEDIOS"," 45",196,211,407
" 11","LOS REMEDIOS"," 46",217,226,443
" 11","LOS REMEDIOS"," 47",161,186,347
" 11","LOS REMEDIOS"," 48",218,185,403
" 11","LOS REMEDIOS"," 49",172,178,350
" 11","LOS REMEDIOS"," 50",141,210,351
" 11","LOS REMEDIOS"," 51",172,199,371
" 11","LOS REMEDIOS"," 52",143,211,354
" 11","LOS REMEDIOS"," 53",185,192,377
" 11","LOS REMEDIOS"," 54",166,198,364
" 11","LOS REMEDIOS"," 55",182,217,399
" 11","LOS REMEDIOS"," 56",159,211,370
" 11","LOS REMEDIOS"," 57",171,220,391
" 11","LOS REMEDIOS"," 58",170,192,362
" 11","LOS REMEDIOS"," 59",156,168,324
" 11","LOS REMEDIOS"," 60",154,155,309
" 11","LOS REMEDIOS"," 61",130,196,326
" 11","LOS REMEDIOS"," 62",142,171,313
" 11","LOS REMEDIOS"," 63",129,159,288
" 11","LOS REMEDIOS"," 64",100,151,251
" 11","LOS REMEDIOS"," 65",114,150,264
" 11","LOS REMEDIOS"," 66",101,153,254
" 11","LOS REMEDIOS"," 67",110,166,276
" 11","LOS REMEDIOS"," 68",108,142,250
" 11","LOS REMEDIOS"," 69",71,141,212
" 11","LOS REMEDIOS"," 70",116,161,277
" 11","LOS REMEDIOS"," 71",103,150,253
" 11","LOS REMEDIOS"," 72",108,162,270
" 11","LOS REMEDIOS"," 73",95,165,260
" 11","LOS REMEDIOS"," 74",95,167,262
" 11","LOS REMEDIOS"," 75",100,169,269
" 11","LOS REMEDIOS"," 76",109,194,303
" 11","LOS REMEDIOS"," 77",104,204,308
" 11","LOS REMEDIOS"," 78",99,146,245
" 11","LOS REMEDIOS"," 79",89,127,216
" 11","LOS REMEDIOS"," 80",85,161,246
" 11","LOS REMEDIOS"," 81",76,144,220
" 11","LOS REMEDIOS"," 82",64,130,194
" 11","LOS REMEDIOS"," 83",62,107,169
" 11","LOS REMEDIOS"," 84",66,121,187
" 11","LOS REMEDIOS"," 85",67,117,184
" 11","LOS REMEDIOS"," 86",54,92,146
" 11","LOS REMEDIOS"," 87",44,83,127
" 11","LOS REMEDIOS"," 88",32,75,107
" 11","LOS REMEDIOS"," 89",33,72,105
" 11","LOS REMEDIOS","90 y más años",119,324,443
" 11","LOS REMEDIOS","TOTAL POBLACION",11509,13864,25373
