id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
airbnb59d812058a46550354a96232309,https://www.airbnb.es/rooms/18437065,-5.987381787644874,37.39746761487741,2017-08-14 16:18:28.264000,2017-09-05 04:54:27.430000,airbnb113543171,private_room,1,1,0,2,30
airbnb59d812058a46550354a96232310,https://www.airbnb.es/rooms/661655,-5.987507888812709,37.397537085181476,2017-08-14 16:18:23.135000,2018-09-22 02:28:32.762000,airbnb3340359,entire_home,3,6,30,1,
airbnb59d812058a46550354a96232311,https://www.airbnb.es/rooms/17994274,-5.987625546002583,37.397581580890304,2017-08-14 16:18:18.624000,2017-09-05 04:54:38.718000,airbnb113543171,entire_home,2,3,4,2,76
airbnb59d812058a46550354a96232312,https://www.airbnb.es/rooms/23969900,-5.987882323231004,37.39762624091508,2018-05-05 16:33:30.768000,2018-09-22 02:21:54.873000,airbnb51048225,entire_home,1,4,12,2,
airbnb59d812058a46550354a96232313,https://www.airbnb.es/rooms/6469563,-5.98803059412376,37.39802535085542,2017-08-14 16:18:05.844000,2018-09-22 03:51:57.893000,airbnb1853358,entire_home,0,4,90,2,
airbnb59d812058a46550354a96232314,https://www.airbnb.es/rooms/24620488,-5.9881724921089745,37.39789331844983,2018-05-05 16:33:30.766000,2018-05-08 10:36:56.654000,airbnb7332935,private_room,0,1,0,2,30
airbnb59d812058a46550354a96232315,https://www.airbnb.es/rooms/9782360,-5.988211719049727,37.397888707729486,2017-08-14 16:18:14.240000,2018-09-22 03:54:53.826000,airbnb50428276,entire_home,2,4,28,2,
airbnb59d812058a46550354a96232316,https://www.airbnb.es/rooms/25061797,-5.988259975081262,37.39794347851479,2018-05-25 13:18:28.325000,2018-09-22 02:30:03.178000,airbnb53194158,entire_home,1,2,8,2,
airbnb59d812058a46550354a96232317,https://www.airbnb.es/rooms/15544374,-5.988341561901868,37.39801708773687,2017-08-14 16:18:10.053000,2017-10-01 09:01:20.650000,airbnb100021006,entire_home,2,4,16,1,65
airbnb59d812058a46550354a96232318,https://www.airbnb.es/rooms/24654086,-5.988302741271915,37.39770188324274,2018-05-25 13:18:43.997000,2018-06-01 23:39:25.721000,airbnb76132488,entire_home,2,4,0,1,72
airbnb59d812058a46550354a96232319,https://www.airbnb.es/rooms/4360640,-5.988027754325869,37.39757020559525,2017-08-14 16:18:28.264000,2017-10-01 09:01:27.574000,airbnb18394859,entire_home,2,3,5,5,60
airbnb59d812058a46550354a96232320,https://www.airbnb.es/rooms/16930357,-5.988042567828238,37.39732209488284,2017-08-14 16:18:14.240000,2018-09-22 03:53:07.715000,airbnb19171045,entire_home,3,6,45,1,
airbnb59d812058a46550354a96232321,https://www.airbnb.es/rooms/888272,-5.988,37.397,2017-08-14 16:18:14.240000,2018-09-22 03:53:26.360000,airbnb4707941,entire_home,0,6,14,2,
airbnb59d812058a46550354a96232322,https://www.airbnb.es/rooms/23970678,-5.988,37.397,2018-05-05 16:32:58.240000,2018-09-22 02:30:37.981000,airbnb150396466,private_room,0,2,16,2,
airbnb59d812058a46550354a96232323,https://www.airbnb.es/rooms/23958658,-5.988,37.397,2018-05-05 16:33:36.456000,2018-09-22 03:42:26.103000,airbnb150396466,private_room,0,2,7,2,
airbnb59d812058a46550354a96232324,https://www.airbnb.es/rooms/13819231,-5.987643364399247,37.39689551088694,2017-08-14 16:17:37.484000,2018-06-01 23:34:39.820000,airbnb22451448,private_room,1,1,102,2,30
airbnb59d812058a46550354a96232325,https://www.airbnb.es/rooms/19869099,-5.987711920400489,37.397310163470884,2017-08-14 16:18:28.264000,2017-10-01 09:01:52.701000,airbnb89149265,private_room,1,1,1,2,15
airbnb59d812058a46550354a96232326,https://www.airbnb.es/rooms/12895287,-5.987450574446467,37.397280071899566,2017-08-14 16:17:41.966000,2018-09-22 02:31:39.541000,airbnb5645454,entire_home,3,5,19,2,
airbnb59d812058a46550354a96232327,https://www.airbnb.es/rooms/5507392,-5.987352371866546,37.39718376408867,2017-08-14 16:17:33.075000,2018-09-22 03:52:16.800000,airbnb28564632,entire_home,0,4,191,2,
airbnb59d812058a46550354a96232328,https://www.airbnb.es/rooms/16449778,-5.987176336553323,37.39701788723382,2018-08-27 05:08:13.121000,2018-09-22 03:46:18.146000,airbnb63646986,entire_home,1,2,3,3,
airbnb59d812058a46550354a96232329,https://www.airbnb.es/rooms/2246553,-5.98704232331167,37.397028351873956,2018-05-25 13:18:28.325000,2018-09-22 02:29:26.653000,airbnb8708643,private_room,2,4,13,3,
airbnb59d812058a46550354a96232330,https://www.airbnb.es/rooms/22447841,-5.986738246482971,37.397261964914165,2018-05-05 16:33:30.769000,2018-06-01 23:36:43.475000,airbnb164464183,entire_home,1,2,6,2,60
airbnb59d812058a46550354a96232331,https://www.airbnb.es/rooms/2577966,-5.986592563845731,37.397266827517605,2017-08-14 16:17:20.899000,2017-10-01 09:02:17.050000,airbnb13201814,private_room,1,1,127,2,33
airbnb59d812058a46550354a96232332,https://www.airbnb.es/rooms/25554626,-5.987149873865348,37.3974551446488,2018-08-27 05:08:08.942000,2018-09-22 03:43:08.947000,airbnb192796370,entire_home,2,4,2,2,
airbnb59d812058a46550354a96232333,https://www.airbnb.es/rooms/13439568,-5.987098669573397,37.397639129764116,2017-08-14 16:18:05.844000,2018-09-22 03:53:46.057000,airbnb41569176,entire_home,2,4,14,2,
airbnb59d812058a46550354a96232334,https://www.airbnb.es/rooms/15908242,-5.987,37.398,2017-08-14 16:17:17.033000,2018-09-22 03:49:41.088000,airbnb56238877,entire_home,2,4,144,2,
airbnb59d812058a46550354a96232335,https://www.airbnb.es/rooms/4442970,-5.986848316084578,37.39806746576557,2017-08-14 16:18:18.624000,2018-09-22 03:47:23.977000,airbnb8487200,private_room,0,2,7,1,
airbnb59d812058a46550354a96232336,https://www.airbnb.es/rooms/3672483,-5.9866453516169855,37.39805031804552,2017-08-14 16:18:10.053000,2017-10-01 09:02:37.043000,airbnb18641708,entire_home,1,2,22,3,42
airbnb59d812058a46550354a96232337,https://www.airbnb.es/rooms/13440877,-5.986689513375442,37.39788557179022,2017-08-14 16:18:14.240000,2018-09-22 02:27:08.898000,airbnb41569176,entire_home,2,4,14,2,
airbnb59d812058a46550354a96232338,https://www.airbnb.es/rooms/2907758,-5.986741669949373,37.39782450493283,2017-08-14 16:18:14.240000,2018-09-22 02:13:48.407000,airbnb14855335,entire_home,1,3,101,3,
airbnb59d812058a46550354a96232339,https://www.airbnb.es/rooms/9829979,-5.986842484724746,37.397815925899486,2017-08-14 16:18:10.053000,2018-09-22 03:43:21.173000,airbnb47113890,private_room,1,1,20,60,
airbnb59d812058a46550354a96232340,https://www.airbnb.es/rooms/24571151,-5.9868907232421655,37.39759062002761,2018-05-05 16:33:30.768000,2018-06-01 23:37:35.665000,airbnb76132488,entire_home,1,6,2,1,78
airbnb59d812058a46550354a96232341,https://www.airbnb.es/rooms/23761834,-5.986430800566464,37.39756948408009,2018-05-05 16:33:36.457000,2018-06-01 23:39:50.110000,airbnb7233908,entire_home,1,6,4,3,120
airbnb59d812058a46550354a96232342,https://www.airbnb.es/rooms/7297874,-5.986459079587207,37.39768808266525,2017-08-14 16:18:28.264000,2018-09-22 03:55:19.424000,airbnb38224649,shared_room,0,4,4,1,
airbnb59d812058a46550354a96232343,https://www.airbnb.es/rooms/11656588,-5.986428561710318,37.3981091715337,2017-08-14 16:18:18.624000,2017-10-01 09:03:05.653000,airbnb61844221,entire_home,2,5,2,2,100
airbnb59d812058a46550354a96232344,https://www.airbnb.es/rooms/137080,-5.986,37.398,2017-08-14 16:18:01.856000,2018-09-22 03:38:47.056000,airbnb670391,entire_home,3,5,84,3,
airbnb59d812058a46550354a96232345,https://www.airbnb.es/rooms/332196,-5.986267752607711,37.397246674170425,2017-08-14 16:17:37.484000,2017-10-01 09:03:22.522000,airbnb1693356,entire_home,1,3,31,3,59
airbnb59d812058a46550354a96232346,https://www.airbnb.es/rooms/3198208,-5.986033224969283,37.397080338407214,2018-05-05 16:33:36.457000,2018-09-22 02:18:17.338000,airbnb6237593,entire_home,2,4,12,3,
airbnb59d812058a46550354a96232347,https://www.airbnb.es/rooms/24403566,-5.985644249849065,37.396917626078334,2018-05-07 11:58:30.028000,2018-09-22 03:55:12.926000,airbnb51048225,entire_home,2,7,0,2,
airbnb59d812058a46550354a96232348,https://www.airbnb.es/rooms/14291737,-5.985583441797667,37.396953580194854,2017-08-14 16:17:17.034000,2018-09-22 02:13:35.597000,airbnb51048225,entire_home,2,4,92,2,
airbnb59d812058a46550354a96232349,https://www.airbnb.es/rooms/18073997,-5.985715429440521,37.39704054432221,2017-08-14 16:17:37.484000,2018-09-22 03:54:27.616000,airbnb124434967,entire_home,1,2,6,2,
airbnb59d812058a46550354a96232350,https://www.airbnb.es/rooms/4993747,-5.985889896952264,37.39752828865575,2017-08-14 16:18:14.240000,2018-09-22 03:48:45.722000,airbnb25745734,entire_home,0,4,21,2,
airbnb59d812058a46550354a96232351,https://www.airbnb.es/rooms/17261704,-5.985713368257142,37.397459651592925,2017-08-14 16:18:01.856000,2018-09-22 03:49:53.767000,airbnb114514872,entire_home,2,4,98,2,
airbnb59d812058a46550354a96232352,https://www.airbnb.es/rooms/18050412,-5.985634407402619,37.39746519831666,2017-08-14 16:18:14.240000,2018-09-22 02:27:20.868000,airbnb115511059,private_room,1,2,21,2,
airbnb59d812058a46550354a96232353,https://www.airbnb.es/rooms/24797247,-5.985490171529079,37.39711385613268,2018-05-07 11:58:30.028000,2018-09-22 02:13:17.250000,airbnb170512874,entire_home,2,4,13,1,
airbnb59d812058a46550354a96232354,https://www.airbnb.es/rooms/12155856,-5.9852861886722515,37.39706957272796,2017-08-14 16:17:41.966000,2018-09-22 03:55:44.044000,airbnb15613225,private_room,0,1,10,1,
airbnb59d812058a46550354a96232355,https://www.airbnb.es/rooms/20241425,-5.985201461081552,37.397147326069266,2017-08-14 16:17:28.874000,2018-09-22 02:29:08.770000,airbnb138920968,entire_home,2,3,117,2,
airbnb59d812058a46550354a96232356,https://www.airbnb.es/rooms/16013836,-5.9852282675523085,37.397221489512496,2017-08-14 16:17:20.899000,2018-09-22 03:51:43.694000,airbnb104126140,entire_home,1,2,72,2,
airbnb59d812058a46550354a96232357,https://www.airbnb.es/rooms/1470859,-5.985060494376438,37.397083888270224,2017-08-14 16:17:33.075000,2018-09-22 03:46:07.227000,airbnb7874911,entire_home,2,4,47,2,
airbnb59d812058a46550354a96232358,https://www.airbnb.es/rooms/13403593,-5.984995581209436,37.397097371130776,2017-08-14 16:17:17.033000,2018-09-22 03:50:28.747000,airbnb75589223,private_room,0,1,89,2,
airbnb59d812058a46550354a96232359,https://www.airbnb.es/rooms/16722058,-5.985,37.397,2017-08-14 16:17:17.034000,2018-09-22 03:52:11.260000,airbnb9464382,private_room,1,2,119,2,
airbnb59d812058a46550354a96232360,https://www.airbnb.es/rooms/21076756,-5.985,37.397,2018-05-05 16:33:15.374000,2018-09-22 02:14:59.015000,airbnb9464382,entire_home,3,5,86,2,
airbnb59d812058a46550354a96232361,https://www.airbnb.es/rooms/965389,-5.984830565653971,37.39731434389761,2017-08-14 16:18:18.624000,2018-09-22 03:55:31.444000,airbnb5263682,entire_home,0,3,8,6,
airbnb59d812058a46550354a96232362,https://www.airbnb.es/rooms/10798721,-5.984583108629543,37.397542627070735,2017-08-14 16:18:10.053000,2018-09-22 03:45:26.720000,airbnb7874911,entire_home,2,4,22,2,
airbnb59d812058a46550354a96232363,https://www.airbnb.es/rooms/22999548,-5.984685906214194,37.39758599517134,2018-05-07 11:58:44.313000,2018-09-22 02:24:00.646000,airbnb170591185,entire_home,2,4,33,2,
airbnb59d812058a46550354a96232364,https://www.airbnb.es/rooms/26155738,-5.985010350260614,37.39754800197067,2018-08-27 05:08:06.810000,2018-09-22 03:53:53.302000,airbnb31420918,entire_home,2,4,3,2,
airbnb59d812058a46550354a96232365,https://www.airbnb.es/rooms/23415197,-5.984968583264316,37.39786828658088,2018-05-07 11:58:44.313000,2018-05-10 18:29:45.204000,airbnb174611412,entire_home,2,4,5,2,110
airbnb59d812058a46550354a96232366,https://www.airbnb.es/rooms/16092205,-5.984952656562205,37.397800245673366,2017-08-14 16:18:01.856000,2018-09-22 02:24:12.794000,airbnb102824731,entire_home,2,2,62,1,
airbnb59d812058a46550354a96232367,https://www.airbnb.es/rooms/12662532,-5.984805712846089,37.39780516580722,2017-08-14 16:18:01.856000,2018-09-22 03:45:08.679000,airbnb26460951,entire_home,3,6,46,1,
airbnb59d812058a46550354a96232368,https://www.airbnb.es/rooms/19096189,-5.984854238767062,37.39782844808257,2017-08-14 16:18:18.624000,2017-10-01 09:04:58.612000,airbnb115511059,private_room,1,2,1,2,30
airbnb59d812058a46550354a96232369,https://www.airbnb.es/rooms/14660270,-5.985,37.398,2017-08-14 16:18:05.844000,2018-09-22 03:35:05.860000,airbnb15595277,entire_home,3,6,38,3,
airbnb59d812058a46550354a96232370,https://www.airbnb.es/rooms/23901947,-5.985,37.398,2018-08-27 05:08:06.810000,2018-09-22 03:53:59.462000,airbnb160429733,entire_home,3,5,0,1,
airbnb59d812058a46550354a96232371,https://www.airbnb.es/rooms/13923737,-5.985332914941207,37.39812130210959,2017-08-14 16:18:23.135000,2017-10-01 09:05:04.421000,airbnb18399753,entire_home,1,2,10,1,30
airbnb59d812058a46550354a96232372,https://www.airbnb.es/rooms/16729905,-5.985477602800096,37.39806411422972,2017-08-14 16:18:10.053000,2018-09-22 02:31:22.799000,airbnb77638742,entire_home,0,4,13,2,
airbnb59d812058a46550354a96232373,https://www.airbnb.es/rooms/21120040,-5.985483954042987,37.39795634710442,2018-05-07 11:58:44.313000,2018-09-22 03:53:32.721000,airbnb89331773,entire_home,1,2,5,3,
airbnb59d812058a46550354a96232374,https://www.airbnb.es/rooms/19331077,-5.985824726163449,37.399107880957175,2017-08-14 16:18:14.240000,2018-09-22 03:58:39.377000,airbnb10726249,private_room,2,2,1,3,
airbnb59d812058a46550354a96232375,https://www.airbnb.es/rooms/23346504,-5.985834884450763,37.39935478610401,2018-05-05 16:35:28.177000,2018-09-22 03:37:19.444000,airbnb92260944,entire_home,1,2,34,2,
airbnb59d812058a46550354a96232376,https://www.airbnb.es/rooms/20737954,-5.985875663495457,37.39947885698191,2018-05-05 16:35:28.177000,2018-09-22 03:52:06.160000,airbnb140589290,entire_home,2,4,21,1,
airbnb59d812058a46550354a96232377,https://www.airbnb.es/rooms/11113052,-5.985697453685111,37.39949391780223,2018-08-27 05:08:38.626000,2018-09-22 03:47:22.345000,airbnb57730613,entire_home,3,5,3,1,
airbnb59d812058a46550354a96232378,https://www.airbnb.es/rooms/2630617,-5.985448192841406,37.39932313693793,2017-08-14 16:18:05.844000,2018-09-22 03:35:41.342000,airbnb13474675,entire_home,2,3,117,3,
airbnb59d812058a46550354a96232379,https://www.airbnb.es/rooms/23084481,-5.985303728898691,37.39891212840044,2018-05-05 16:35:28.177000,2018-09-22 03:41:47.427000,airbnb45153947,private_room,3,2,4,1,
airbnb59d812058a46550354a96232380,https://www.airbnb.es/rooms/11684932,-5.985060958347605,37.39834877076841,2017-08-14 16:18:01.856000,2018-09-22 03:36:44.067000,airbnb61941792,entire_home,3,4,80,2,
airbnb59d812058a46550354a96232381,https://www.airbnb.es/rooms/11670037,-5.984443440204985,37.39859355814071,2017-08-14 16:18:10.053000,2017-10-01 09:05:46.266000,airbnb61941792,entire_home,2,5,19,2,53
airbnb59d812058a46550354a96232382,https://www.airbnb.es/rooms/4142302,-5.9844639231811,37.39909486417065,2017-08-14 16:18:18.624000,2018-09-22 03:53:45.028000,airbnb19789330,entire_home,3,6,6,2,
airbnb59d812058a46550354a96232383,https://www.airbnb.es/rooms/24506952,-5.9844781122261965,37.39898337226464,2018-05-05 16:35:28.176000,2018-09-22 03:40:26.276000,airbnb173656355,entire_home,2,4,12,2,
airbnb59d812058a46550354a96232384,https://www.airbnb.es/rooms/24888645,-5.984479112564062,37.39920085223813,2018-05-25 13:19:01.912000,2018-06-01 23:44:07.978000,airbnb187621353,entire_home,2,2,4,2,48
airbnb59d812058a46550354a96232385,https://www.airbnb.es/rooms/27464552,-5.984051718041437,37.39907192714846,2018-08-27 05:08:32.318000,2018-09-22 03:42:15.822000,airbnb124297057,entire_home,2,5,2,2,
airbnb59d812058a46550354a96232386,https://www.airbnb.es/rooms/16777199,-5.983618668996851,37.39875322978893,2017-08-14 16:18:14.240000,2017-09-05 04:59:24.735000,airbnb66301381,entire_home,1,2,10,2,40
airbnb59d812058a46550354a96232387,https://www.airbnb.es/rooms/14714033,-5.983457968773747,37.398421601135645,2017-08-14 16:18:32.153000,2017-09-05 04:59:30.232000,airbnb14826115,private_room,1,2,0,1,35
airbnb59d812058a46550354a96232388,https://www.airbnb.es/rooms/24057360,-5.983406558535196,37.398652902643974,2018-05-05 16:31:37.835000,2018-09-22 03:52:14.766000,airbnb181109591,entire_home,3,5,5,1,
airbnb59d812058a46550354a96232389,https://www.airbnb.es/rooms/8297393,-5.984002212399059,37.398205493553796,2017-08-14 16:18:10.053000,2018-06-01 23:41:44.966000,airbnb43749591,private_room,0,2,20,2,36
airbnb59d812058a46550354a96232390,https://www.airbnb.es/rooms/318599,-5.984502047190727,37.39730581906865,2017-08-14 16:18:14.240000,2018-09-22 02:30:21.304000,airbnb662153,private_room,1,2,31,2,
airbnb59d812058a46550354a96232391,https://www.airbnb.es/rooms/26700466,-5.9842946629040465,37.39738794758352,2018-08-27 05:07:57.795000,2018-09-22 02:20:22.356000,airbnb84081174,entire_home,1,2,10,2,
airbnb59d812058a46550354a96232392,https://www.airbnb.es/rooms/12268680,-5.984469226351035,37.39727667181813,2017-08-14 16:17:41.966000,2017-10-01 09:06:13.814000,airbnb12762864,entire_home,2,5,5,3,62
airbnb59d812058a46550354a96232393,https://www.airbnb.es/rooms/24484298,-5.9843362108847495,37.39711233277811,2018-05-25 13:18:38.179000,2018-06-01 23:37:43.101000,airbnb120582846,entire_home,2,3,5,1,71
airbnb59d812058a46550354a96232394,https://www.airbnb.es/rooms/23105892,-5.983767985260831,37.397133884024846,2018-05-25 13:18:31.934000,2018-09-22 02:12:32.812000,airbnb37775671,entire_home,1,2,27,2,
airbnb59d812058a46550354a96232395,https://www.airbnb.es/rooms/17897528,-5.983623534097744,37.3972245234208,2017-08-14 16:17:46.731000,2017-09-05 04:59:52.939000,airbnb39270520,entire_home,0,2,2,2,55
airbnb59d812058a46550354a96232396,https://www.airbnb.es/rooms/6422932,-5.9832807027117205,37.39698344512708,2017-08-14 16:17:17.034000,2018-09-22 02:11:07.826000,airbnb33510754,entire_home,0,5,297,2,
airbnb59d812058a46550354a96232397,https://www.airbnb.es/rooms/15473998,-5.983387798492988,37.39672170728382,2017-08-14 16:17:17.033000,2018-09-22 02:19:08.403000,airbnb91665301,entire_home,3,6,101,2,
airbnb59d812058a46550354a96232398,https://www.airbnb.es/rooms/16761739,-5.98384100914672,37.396922898075886,2017-08-14 16:17:20.899000,2018-09-22 03:45:56.671000,airbnb111247679,entire_home,2,4,41,2,
airbnb59d812058a46550354a96232399,https://www.airbnb.es/rooms/19658050,-5.983488213058089,37.39607099044643,2017-08-14 16:17:24.899000,2018-09-22 03:52:36.287000,airbnb138131772,entire_home,3,6,14,2,
airbnb59d812058a46550354a96232400,https://www.airbnb.es/rooms/23845949,-5.983763588224591,37.39606484273551,2018-05-25 13:18:49.436000,2018-06-01 23:41:19.033000,airbnb9823628,entire_home,3,5,0,7,241
airbnb59d812058a46550354a96232401,https://www.airbnb.es/rooms/17042168,-5.984,37.396,2017-08-14 16:17:17.033000,2018-09-22 02:15:32.900000,airbnb37775671,entire_home,2,2,90,2,
airbnb59d812058a46550354a96232402,https://www.airbnb.es/rooms/25030664,-5.984,37.396,2018-05-26 15:36:10.245000,2018-09-24 10:27:34.720000,airbnb189222458,entire_home,2,4,41,2,
airbnb59d812058a46550354a96232403,https://www.airbnb.es/rooms/7877506,-5.984383995496098,37.39686284288489,2017-08-14 16:17:17.034000,2018-09-22 02:11:55.833000,airbnb4764308,entire_home,2,3,123,2,
airbnb59d812058a46550354a96232404,https://www.airbnb.es/rooms/23992641,-5.984916159901105,37.39658156997161,2018-05-07 11:58:30.028000,2018-06-01 23:36:40.530000,airbnb55528884,private_room,1,2,6,1,35
airbnb59d812058a46550354a96232405,https://www.airbnb.es/rooms/23675721,-5.985119744647937,37.39659744405335,2018-05-07 11:58:30.028000,2018-09-22 02:19:21.103000,airbnb177299914,entire_home,1,2,14,2,
airbnb59d812058a46550354a96232406,https://www.airbnb.es/rooms/5572855,-5.985365797765873,37.39686086176932,2017-08-14 16:17:24.899000,2018-09-22 02:17:40.902000,airbnb9827120,entire_home,2,4,151,2,
airbnb59d812058a46550354a96232407,https://www.airbnb.es/rooms/18724152,-5.98570921541463,37.39684451935421,2017-08-14 16:17:24.899000,2017-09-05 05:01:05.685000,airbnb54325782,private_room,1,2,0,2,45
airbnb59d812058a46550354a96232408,https://www.airbnb.es/rooms/543175,-5.985513746416282,37.396247917145644,2017-08-14 16:17:33.075000,2018-06-01 23:35:21.157000,airbnb2670223,entire_home,0,9,115,2,79
airbnb59d812058a46550354a96232409,https://www.airbnb.es/rooms/23912481,-5.985430911868535,37.396382650992614,2018-05-07 11:58:30.028000,2018-09-22 03:44:45.014000,airbnb122819199,entire_home,4,7,5,3,
airbnb59d812058a46550354a96232410,https://www.airbnb.es/rooms/19341882,-5.985362294495795,37.39641556811168,2017-08-14 16:17:24.899000,2018-09-22 02:28:15.395000,airbnb37172559,entire_home,3,7,50,2,
airbnb59d812058a46550354a96232411,https://www.airbnb.es/rooms/15998501,-5.9853977725365,37.39615035085021,2017-08-14 16:17:33.075000,2018-09-22 03:54:41.001000,airbnb63098625,entire_home,2,4,2,1,
airbnb59d812058a46550354a96232412,https://www.airbnb.es/rooms/3125460,-5.9855378733983065,37.3960050895201,2017-08-14 16:17:46.731000,2018-06-01 23:38:32.484000,airbnb2670223,entire_home,0,4,13,1,71
airbnb59d812058a46550354a96232413,https://www.airbnb.es/rooms/8185764,-5.985872442666431,37.39557123407378,2018-05-25 13:18:51.829000,2018-09-22 03:55:38.138000,airbnb11535996,entire_home,0,5,9,2,
airbnb59d812058a46550354a96232414,https://www.airbnb.es/rooms/2808203,-5.985666703854582,37.39557316965779,2017-08-14 16:17:46.731000,2018-09-22 03:55:50.054000,airbnb11535996,entire_home,3,5,24,2,
airbnb59d812058a46550354a96232415,https://www.airbnb.es/rooms/15265757,-5.985594227637075,37.39556432616465,2017-08-14 16:17:41.966000,2018-09-22 03:46:46.843000,airbnb13228831,entire_home,2,4,5,3,
airbnb59d812058a46550354a96232416,https://www.airbnb.es/rooms/17900343,-5.985408360308807,37.395720651434424,2017-08-14 16:17:28.874000,2018-09-22 03:54:06.261000,airbnb52912388,entire_home,1,4,31,3,
airbnb59d812058a46550354a96232417,https://www.airbnb.es/rooms/20260767,-5.985569798986748,37.39587088066009,2017-08-14 16:17:41.966000,2017-10-01 09:08:18.205000,airbnb144411686,private_room,2,2,1,1,22
airbnb59d812058a46550354a96232418,https://www.airbnb.es/rooms/5926008,-5.985310407057021,37.3958035975246,2017-08-14 16:17:46.731000,2018-09-22 03:47:48.397000,airbnb30770247,entire_home,0,3,4,3,
airbnb59d812058a46550354a96232419,https://www.airbnb.es/rooms/27197951,-5.985204709722558,37.39568178093379,2018-08-27 05:08:08.942000,2018-09-22 03:43:49.649000,airbnb26298132,entire_home,2,4,0,2,
airbnb59d812058a46550354a96232420,https://www.airbnb.es/rooms/20810190,-5.985151769870288,37.39618602500946,2018-05-05 16:33:15.374000,2018-09-22 02:25:41.390000,airbnb25593726,entire_home,4,7,34,2,
airbnb59d812058a46550354a96232421,https://www.airbnb.es/rooms/5056899,-5.985,37.396,2017-08-14 16:17:24.899000,2018-09-22 02:14:05.843000,airbnb15595277,entire_home,2,4,42,3,
airbnb59d812058a46550354a96232422,https://www.airbnb.es/rooms/27072875,-5.985,37.396,2018-08-27 05:07:57.795000,2018-09-22 02:21:36.878000,airbnb143457410,entire_home,1,2,4,1,
airbnb59d812058a46550354a96232423,https://www.airbnb.es/rooms/8595911,-5.984765540872075,37.39599104991617,2017-08-14 16:17:17.034000,2018-09-22 03:52:04.310000,airbnb21539905,entire_home,2,3,106,2,
airbnb59d812058a46550354a96232424,https://www.airbnb.es/rooms/4293705,-5.98473826748738,37.39600379995252,2017-08-14 16:17:41.966000,2017-10-01 09:08:35.838000,airbnb22290049,private_room,1,1,6,2,28
airbnb59d812058a46550354a96232425,https://www.airbnb.es/rooms/4138385,-5.9848584285143795,37.39588085891985,2017-08-14 16:17:28.874000,2018-06-01 23:41:55.082000,airbnb6717412,private_room,2,2,30,3,34
airbnb59d812058a46550354a96232426,https://www.airbnb.es/rooms/13646748,-5.9846470143344845,37.39573983650882,2017-08-14 16:17:17.033000,2018-09-22 03:53:00.866000,airbnb79217916,entire_home,3,6,29,3,
airbnb59d812058a46550354a96232427,https://www.airbnb.es/rooms/1882778,-5.984671063474969,37.39510716966837,2017-08-14 16:17:50.667000,2017-10-01 09:08:55.112000,airbnb8663755,private_room,1,2,12,1,36
airbnb59d812058a46550354a96232428,https://www.airbnb.es/rooms/23217264,-5.984800636295119,37.395241921812996,2018-05-05 16:33:15.375000,2018-09-22 02:22:49.017000,airbnb4653961,entire_home,1,4,13,3,
airbnb59d812058a46550354a96232429,https://www.airbnb.es/rooms/695151,-5.985,37.395,2017-08-14 16:17:24.899000,2018-09-22 03:51:01.888000,airbnb3555715,entire_home,3,6,86,2,
airbnb59d812058a46550354a96232430,https://www.airbnb.es/rooms/20825253,-5.985,37.395,2018-05-05 16:33:15.374000,2018-09-22 02:26:15.294000,airbnb1379382,entire_home,2,4,2,3,
airbnb59d812058a46550354a96232431,https://www.airbnb.es/rooms/23032234,-5.985,37.395,2018-05-07 11:58:23.679000,2018-09-22 02:45:09.056000,airbnb123493257,entire_home,2,4,38,2,
airbnb59d812058a46550354a96232432,https://www.airbnb.es/rooms/24458856,-5.985,37.395,2018-05-25 13:18:15.674000,2018-06-01 23:31:06.504000,airbnb111692752,entire_home,0,4,0,1,72
airbnb59d812058a46550354a96232433,https://www.airbnb.es/rooms/23372289,-5.985,37.395,2018-05-25 13:18:51.829000,2018-06-01 23:42:05.455000,airbnb174175919,entire_home,1,2,6,3,72
airbnb59d812058a46550354a96232434,https://www.airbnb.es/rooms/14634964,-5.985152006776699,37.39511529818949,2017-08-14 16:17:20.898000,2018-05-08 10:35:42.774000,airbnb48164872,entire_home,2,3,58,2,85
airbnb59d812058a46550354a96232435,https://www.airbnb.es/rooms/11292375,-5.985136003353366,37.395092988168,2017-08-14 16:17:46.730000,2017-10-01 09:09:12.683000,airbnb59004323,entire_home,1,2,0,7,60
airbnb59d812058a46550354a96232436,https://www.airbnb.es/rooms/12090833,-5.985382715187537,37.39555839616834,2017-08-14 16:17:33.075000,2017-09-05 05:02:48.763000,airbnb18626593,private_room,1,3,34,1,18
airbnb59d812058a46550354a96232437,https://www.airbnb.es/rooms/27955786,-5.985488558073362,37.395264149705014,2018-08-27 05:08:06.810000,2018-09-22 03:52:47.772000,airbnb211160009,entire_home,2,4,1,2,
airbnb59d812058a46550354a96232438,https://www.airbnb.es/rooms/22703128,-5.985494806902696,37.3953206675535,2018-05-25 13:18:46.648000,2018-09-22 02:23:25.135000,airbnb4653961,entire_home,2,3,16,3,
airbnb59d812058a46550354a96232439,https://www.airbnb.es/rooms/2597171,-5.985752888649003,37.395356762898714,2017-08-14 16:17:20.899000,2018-09-22 03:51:16.453000,airbnb7222663,entire_home,0,3,195,2,
